id	email	ssid	bssid	level	frequency	latitude	longitude	timestamp
3049	user10	ThomsonC82CB9	00:1f:9f:42:07:0b	-87	2462	37.936552738037754	23.645011659750192	2015-03-28 13:53:51
3050	user10	fisherman	14:60:80:97:e7:e8	-90	2462	37.93668027111773	23.64517744406073	2015-03-28 13:54:10
3051	user10	OTE35aed0	b0:75:d5:35:ae:d0	-87	2457	37.9366729133852	23.6450736761573	2015-03-28 13:54:32
3052	user10	OTEddb9e8	14:60:80:dd:b9:e8	-90	2462	37.93663923736047	23.64498426291752	2015-03-28 13:55:10
3053	user10	Forthnet-08900	14:60:80:a0:89:00	-87	2412	37.936745314953434	23.645059942638884	2015-03-28 13:56:29
3054	user10	hol10	00:05:59:36:b6:24	-81	2457	37.93653486399878	23.644992913106123	2015-03-28 13:57:04
3055	user10	conn-x919834	8c:e0:81:91:98:34	-66	2467	37.936602087782504	23.644910498475685	2015-03-28 13:57:29
3056	user10	DIMOS	54:22:f8:2e:d9:d4	-75	2442	37.93650357264791	23.645120841729668	2015-03-28 14:00:14
3057	user10	TNCAP541D1F	a4:b1:e9:54:1d:1f	-87	2437	37.936649925796864	23.64522501871842	2015-03-28 14:00:15
3058	user10	CYTA9A19	2c:95:7f:4e:9a:19	-87	2437	37.93664128303079	23.64499208040885	2015-03-28 14:00:16
3059	user10	DIMOS	54:22:f8:2e:d9:d4	-72	2442	37.93650357264791	23.645120841729668	2015-03-28 14:01:08
3060	user10	coffeeisland	f0:84:2f:8c:b2:91	-93	2462	37.93671390323431	23.645198583601097	2015-03-28 14:01:11
3061	user10	Wind	f0:84:c9:7e:71:90	-84	2452	37.936791211954855	23.644988510974226	2015-03-28 14:02:53
3062	user10	Forthnet_Spiti	e4:77:23:a0:ba:30	-90	2437	37.936622897303295	23.64495209233392	2015-03-28 14:05:34
3063	user10	Forthnet_Spiti	e4:77:23:a0:ba:30	-93	2437	37.936670003726846	23.64504877117552	2015-03-28 14:05:55
3064	user10	nelu	00:1d:1c:73:ce:7d	-84	2462	37.936804633625066	23.645117190011366	2015-03-28 14:06:32
3065	user10	HOL_ZTE_4	2c:95:7f:49:a4:f8	-90	2412	37.93658400683925	23.64510338761338	2015-03-28 14:07:33
3066	user10	myroni	00:e0:4c:a7:35:50	-93	2412	37.936812559071974	23.645046129006847	2015-03-28 14:07:56
3067	user10	OTE35aed0	b0:75:d5:35:ae:d0	-90	2457	37.936773964246136	23.64508992170875	2015-03-28 14:09:04
3068	user10	Wind	4c:09:b4:1c:14:5a	-87	2462	37.93657336640253	23.64495349273235	2015-03-28 14:09:28
3069	user10	conn-x721e3c	2c:26:c5:72:1e:3c	-93	2452	37.9365899023726	23.64505151980957	2015-03-28 14:10:36
3070	user10	OTE	2c:26:c5:72:1e:3d	-87	2452	37.93679839449008	23.645091282948698	2015-03-28 14:10:37
3071	user10	Thomson2E0343	00:26:44:07:fd:a1	-94	2437	37.93651145916791	23.645061449984272	2015-03-28 14:12:15
3072	user10	NetFasteR	00:05:59:50:dd:32	-88	2437	37.93680579361763	23.64508574096891	2015-03-28 14:12:15
3073	user10	TNCAP541D1F	a4:b1:e9:54:1d:1f	-94	2437	37.93663188918527	23.64515699092125	2015-03-28 14:12:16
3074	user10	Forthnet-25E8D8	18:17:25:25:e8:d8	-88	2432	37.93682087719732	23.645071688822828	2015-03-28 14:12:53
3075	user10	DIMOS	54:22:f8:2e:d9:d4	-88	2442	37.93672133181113	23.645016520973776	2015-03-28 14:12:53
3076	user10	OTE	54:22:f8:2e:d9:d5	-85	2442	37.93655920554399	23.64491364088582	2015-03-28 14:12:54
3077	user10	CYTA024997	00:8c:54:a3:dc:a1	-88	2427	37.93666801658303	23.645211157141595	2015-03-28 14:12:55
3078	user10	CYTA	38:22:9d:ad:54:4a	-88	2452	37.93662305909183	23.64516573808652	2015-03-28 14:12:55
3079	user10	-Charalampos-	58:98:35:53:25:d4	-76	2437	37.936746982757974	23.645094073420044	2015-03-28 14:12:56
3080	user10	NetFasteR	00:05:59:50:dd:32	-94	2437	37.93680579361763	23.64508574096891	2015-03-28 14:12:57
3081	user10	Forthnet_Spiti	e4:77:23:a0:ba:30	-87	2437	37.93654501319125	23.645156046282004	2015-03-28 14:12:57
3082	user10	OTE35aed0	b0:75:d5:35:ae:d0	-94	2457	37.936579145308684	23.645146341970904	2015-03-28 14:12:59
3083	user10	NetFasteR	00:05:59:27:16:a2	-91	2437	37.93671864552698	23.64507601773784	2015-03-28 14:14:33
3084	user10	Forthnet-25E8D8	18:17:25:25:e8:d8	-82	2432	37.93682087719732	23.645071688822828	2015-03-28 14:14:33
3085	user10	HOL	5a:07:26:35:cb:23	-85	2412	37.9365674764803	23.645240030777572	2015-03-28 14:14:34
3086	user10	DIMOS	54:22:f8:2e:d9:d4	-82	2442	37.93672133181113	23.645016520973776	2015-03-28 14:14:34
3087	user10	OTE	54:22:f8:2e:d9:d5	-91	2442	37.93655920554399	23.64491364088582	2015-03-28 14:14:34
3088	user10	Merlin	00:26:44:5a:4b:7c	-91	2412	37.936725322042506	23.645069150025464	2015-03-28 14:14:35
3089	user10	-Charalampos-	58:98:35:53:25:d4	-94	2437	37.936746982757974	23.645094073420044	2015-03-28 14:14:36
3090	user10	NetFasteR	00:05:59:50:dd:32	-91	2437	37.936643691257665	23.64516308363361	2015-03-28 14:14:38
3091	user10	Wind	4c:09:b4:1c:14:5a	-90	2462	37.936786039134	23.645180719668748	2015-03-28 14:14:39
3092	user10	Eva-Giannis	00:05:59:34:28:18	-87	2437	37.93666953062609	23.645145829282722	2015-03-28 14:14:59
3115	user10	NetFasteR	00:05:59:50:dd:32	-85	2437	37.936515594285275	23.64517176342453	2015-03-28 14:17:55
3116	user10	OTEf2f0	00:13:33:1e:f2:f0	-88	2437	37.93666541295101	23.64512792285169	2015-03-28 14:17:58
3125	user10	NetFasteR	00:05:59:27:16:a2	-79	2437	37.93671864552698	23.64507601773784	2015-03-28 14:18:34
3126	user10	-Charalampos-	58:98:35:53:25:d4	-79	2437	37.93682489026668	23.645014611321564	2015-03-28 14:18:39
3127	user10	CYTA9A19	2c:95:7f:4e:9a:19	-94	2437	37.9367559271983	23.644990949943136	2015-03-28 14:18:41
3128	user10	Merlin	00:26:44:5a:4b:7c	-78	2412	37.936725322042506	23.645069150025464	2015-03-28 14:19:42
3132	user10	pagosmios	00:90:4c:c5:12:38	-87	2437	37.936762996829245	23.64494517838814	2015-03-28 14:20:36
3137	user10	NetFasteR	00:05:59:27:16:a2	-82	2437	37.93671864552698	23.64507601773784	2015-03-28 14:21:17
3138	user10	conn-x919834	8c:e0:81:91:98:34	-79	2467	37.936656122445584	23.645174594533955	2015-03-28 14:21:18
3139	user10	conn-x915dbc	8c:e0:81:91:5d:bc	-82	2462	37.93667513176211	23.645008856510263	2015-03-28 14:21:19
3140	user10	-Charalampos-	58:98:35:53:25:d4	-82	2437	37.93657109364843	23.64498486208832	2015-03-28 14:21:20
3141	user10	pagosmios	00:90:4c:c5:12:38	-94	2437	37.936762996829245	23.64494517838814	2015-03-28 14:21:21
3142	user10	Wind	f0:84:c9:7e:71:90	-94	2452	37.936783207411985	23.645030914355473	2015-03-28 14:21:21
3143	user10	CYTA	38:22:9d:ad:54:4a	-91	2452	37.93662680411566	23.645206324159666	2015-03-28 14:21:59
3144	user10	pagosmios	00:90:4c:c5:12:38	-88	2437	37.936762996829245	23.64494517838814	2015-03-28 14:22:00
3145	user10	CYTA024997	00:8c:54:a3:dc:a1	-94	2427	37.93678611469941	23.6450742096147	2015-03-28 14:22:02
3146	user10	pagosmios	00:90:4c:c5:12:38	-93	2437	37.936762996829245	23.64494517838814	2015-03-28 14:22:21
3156	user10	OTE	14:60:80:d2:95:0d	-87	2452	37.93657162263237	23.645062651806903	2015-03-28 14:23:59
3159	user10	ZeaCinema	a4:7e:39:d0:91:98	-78	2472	37.93678169060262	23.645028099047895	2015-03-28 14:25:23
3160	user10	CYTA9A19	2c:95:7f:4e:9a:19	-90	2437	37.93655587916683	23.64501155441774	2015-03-28 14:25:23
3164	user10	conn-xa7fd24	4c:09:b4:a7:fd:24	-93	2457	37.93674968058021	23.645004318987887	2015-03-28 14:26:21
3165	user10	hol10	00:05:59:36:b6:24	-93	2457	37.93653486399878	23.644992913106123	2015-03-28 14:26:34
3169	user10	OTEdbaaa8	a4:7e:39:db:aa:a8	-90	2472	37.93678967888631	23.64496875898268	2015-03-28 14:27:41
3173	user10	LaznaL	a6:e9:e3:39:58:9a	-87	2412	37.93675351368378	23.645148372094855	2015-03-28 14:29:00
3187	user12	OTE4c2ba9	a0:ec:80:9e:36:c8	-66	2412	37.94209009956265	23.724232344612126	2015-03-28 14:30:40
3188	user12	n.hom.net	e8:f1:b0:a7:d5:7f	-66	2412	37.94225090897572	23.724463011170783	2015-03-28 14:30:43
3189	user12	linksys	00:18:39:8b:8b:34	-74	2462	37.94233666701495	23.724194713254136	2015-03-28 14:30:44
3190	user12	Oxygen-07396	00:1d:1c:2a:68:cc	-77	2412	37.942042384087806	23.724342809932452	2015-03-28 14:30:44
3191	user12	HOL5	b2:3e:61:95:f6:02	-79	2452	37.9422626628748	23.724249836908808	2015-03-28 14:30:45
3192	user12	HOL	92:3e:61:81:58:c1	-76	2412	37.942204465792216	23.724278068810914	2015-03-28 14:30:46
3193	user12	OTEf172e0	a4:7e:39:f1:72:e0	-74	2472	37.94225326075289	23.72421082958621	2015-03-28 14:30:49
3194	user12	Wifi-Repeater	80:3f:5d:82:c9:e6	-78	2437	37.942141960274185	23.72424435892787	2015-03-28 14:30:51
3195	user12	OTE	00:13:33:1d:c1:76	-86	2437	37.94230226021417	23.72443142903219	2015-03-28 14:30:53
3196	user12	OTE	a4:7e:39:f1:72:e1	-76	2472	37.94237045323281	23.72427510425244	2015-03-28 14:30:54
3197	user12	OTE4c2ba9	a0:ec:80:9e:36:c8	-75	2412	37.94209009956265	23.724232344612126	2015-03-28 14:30:57
3198	user12	n.hom.net	e8:f1:b0:a7:d5:7f	-61	2412	37.94225090897572	23.724463011170783	2015-03-28 14:30:57
3199	user12	linksys	00:18:39:8b:8b:34	-81	2462	37.94233666701495	23.724194713254136	2015-03-28 14:30:58
3200	user12	HOL	92:3e:61:81:58:c1	-83	2412	37.942204465792216	23.724278068810914	2015-03-28 14:30:58
3201	user12	OTEf172e0	a4:7e:39:f1:72:e0	-79	2472	37.94225326075289	23.72421082958621	2015-03-28 14:30:59
3202	user12	Wifi-Repeater	80:3f:5d:82:c9:e6	-84	2437	37.942141960274185	23.72424435892787	2015-03-28 14:30:59
3203	user12	OTE	a4:7e:39:f1:72:e1	-78	2472	37.94237045323281	23.72427510425244	2015-03-28 14:31:00
3204	user10	0355	00:15:56:cd:7a:a1	-84	2437	37.93667286901681	23.645186805984906	2015-03-28 14:31:14
3205	user12	n.hom.net	e8:f1:b0:a7:d5:7f	-64	2412	37.94225090897572	23.724463011170783	2015-03-28 14:31:17
3206	user12	linksys	00:18:39:8b:8b:34	-82	2462	37.94233666701495	23.724194713254136	2015-03-28 14:31:18
3207	user12	Oxygen-07396	00:1d:1c:2a:68:cc	-80	2412	37.942042384087806	23.724342809932452	2015-03-28 14:31:18
3208	user12	OTEf172e0	a4:7e:39:f1:72:e0	-78	2472	37.94225326075289	23.72421082958621	2015-03-28 14:31:19
3209	user12	OTE	a4:7e:39:f1:72:e1	-77	2472	37.94237045323281	23.72427510425244	2015-03-28 14:31:20
3210	user10	ZeaCinema	a4:7e:39:d0:91:98	-92	2472	37.93662642942594	23.645155306928352	2015-03-28 14:31:33
3211	user10	NetFasteR	00:05:59:27:16:a2	-85	2437	37.93679881035728	23.645057165554086	2015-03-28 14:34:04
3212	user10	Forthnet-25E8D8	18:17:25:25:e8:d8	-91	2432	37.936683636006386	23.6450230812577	2015-03-28 14:34:06
3213	user10	stepa232	cc:7b:35:cc:1e:a0	-93	2462	37.93678080867957	23.64488920551218	2015-03-28 14:34:08
3214	user10	-Charalampos-	58:98:35:53:25:d4	-88	2437	37.93684382382732	23.645232928951092	2015-03-28 14:34:46
3215	user10	Forthnet-25E8D8	18:17:25:25:e8:d8	-94	2432	37.936683636006386	23.6450230812577	2015-03-28 14:34:47
3216	user10	conn-x915dbc	8c:e0:81:91:5d:bc	-75	2462	37.936522123786744	23.644952852174622	2015-03-28 14:35:06
3217	user10	Wind	4c:09:b4:1c:14:5a	-84	2462	37.93673036698865	23.64494818989987	2015-03-28 14:36:09
3218	user10	Forthnet2014	a0:ec:80:22:5c:ac	-90	2437	37.93685380525605	23.645034933488862	2015-03-28 14:36:30
3219	user10	Forthnet-23EC0C	18:17:25:23:ec:0c	-93	2412	37.93678788769347	23.644984962414654	2015-03-28 14:37:29
3220	user10	Forthnet-25E8D8	18:17:25:25:e8:d8	-78	2432	37.93666303679394	23.645104790838502	2015-03-28 14:39:28
3221	user10	conn-x919834	8c:e0:81:91:98:34	-63	2467	37.936656122445584	23.645174594533955	2015-03-28 14:41:05
3222	user10	conn-x915dbc	8c:e0:81:91:5d:bc	-69	2462	37.936522123786744	23.644952852174622	2015-03-28 14:41:25
3223	user10	OTEdbaaa8	a4:7e:39:db:aa:a8	-84	2472	37.93678215057449	23.645057070595357	2015-03-28 14:41:30
3224	user10	HOL30	9a:8b:97:db:33:43	-90	2462	37.93666878676352	23.645224020427484	2015-03-28 14:41:50
3225	user10	HOL30	9a:8b:97:db:33:43	-87	2462	37.93660588415262	23.64492842148897	2015-03-28 14:42:30
3226	user10	hol10	00:05:59:36:b6:24	-76	2457	37.93653486399878	23.644992913106123	2015-03-28 14:43:24
3227	user10	Thomson2E0343	00:26:44:07:fd:a1	-91	2437	37.936728985636805	23.645185054655947	2015-03-28 14:43:29
3228	user10	conn-x915dbc	8c:e0:81:91:5d:bc	-76	2462	37.936522123786744	23.644952852174622	2015-03-28 14:44:29
3229	user10	OTEdbaaa8	a4:7e:39:db:aa:a8	-94	2472	37.93678215057449	23.645057070595357	2015-03-28 14:44:29
3230	user10	HOL30	9a:8b:97:db:33:43	-91	2462	37.93651814172438	23.645030487937525	2015-03-28 14:44:31
3231	user10	nelu	00:1d:1c:73:ce:7d	-94	2462	37.93678068952148	23.645011913647934	2015-03-28 14:44:32
3232	user10	HOL	ba:8b:97:87:8f:11	-70	2412	37.93669866573998	23.644941468818004	2015-03-28 14:44:46
3233	user10	hol10	00:05:59:36:b6:24	-73	2457	37.93653486399878	23.644992913106123	2015-03-28 14:45:06
3234	user10	Tritos	00:1c:a2:ac:2a:a9	-88	2472	37.93661819072219	23.645202187939038	2015-03-28 14:45:07
3235	user10	conn-x919834	8c:e0:81:91:98:34	-64	2467	37.936656122445584	23.645174594533955	2015-03-28 14:45:07
3236	user10	conn-x915dbc	8c:e0:81:91:5d:bc	-70	2462	37.936522123786744	23.644952852174622	2015-03-28 14:45:08
3237	user10	OTEdbaaa8	a4:7e:39:db:aa:a8	-91	2472	37.93678215057449	23.645057070595357	2015-03-28 14:45:09
3238	user10	DIMOS	54:22:f8:2e:d9:d4	-94	2442	37.93657587829897	23.64485922692022	2015-03-28 14:45:12
3239	user10	OTE	54:22:f8:2e:d9:d5	-88	2442	37.93665424108247	23.644957462374936	2015-03-28 14:45:12
3240	user10	Merlin	00:26:44:5a:4b:7c	-85	2412	37.93674482795482	23.64503224141485	2015-03-28 14:45:12
3241	user10	OTEc21c90	a4:7e:39:c2:1c:90	-94	2412	37.936633966947156	23.644953519521	2015-03-28 14:45:13
3242	user10	conn-x915dbc	8c:e0:81:91:5d:bc	-66	2462	37.936522123786744	23.644952852174622	2015-03-28 14:45:47
3243	user10	-Charalampos-	58:98:35:53:25:d4	-61	2437	37.93684382382732	23.645232928951092	2015-03-28 14:46:07
3244	user10	Forthnet-25E8D8	18:17:25:25:e8:d8	-69	2432	37.93669984058703	23.64497317998589	2015-03-28 14:46:48
3245	user10	Vroxopoios	b2:3e:61:9a:4b:62	-93	2412	37.93667529079869	23.64507090997339	2015-03-28 14:46:53
3246	user10	conn-xa7fd24	4c:09:b4:a7:fd:24	-81	2457	37.93661947519417	23.644921396575832	2015-03-28 14:47:09
3247	user10	OTEfbc1b8	a4:7e:39:fb:c1:b8	-93	2422	37.936782333477964	23.6451474640866	2015-03-28 14:47:28
3248	user10	NetFasteR	00:05:59:27:16:a2	-63	2437	37.93679881035728	23.645057165554086	2015-03-28 14:47:47
3249	user10	conn-xa7fd24	4c:09:b4:a7:fd:24	-87	2457	37.93661947519417	23.644921396575832	2015-03-28 14:47:48
3250	user10	nanitakis	a6:43:88:61:cb:36	-93	2432	37.93682845555845	23.645260825546217	2015-03-28 14:47:53
3251	user10	eleni	e8:94:f6:cd:04:db	-84	2462	37.93677303653309	23.645287043833786	2015-03-28 14:47:53
3252	user10	livanet-connx	2c:26:c5:72:66:74	-90	2462	37.93657690297828	23.645107230147083	2015-03-28 14:47:54
3253	user10	conn-x8fb75c	14:60:80:8f:b7:5c	-95	2472	37.93662655058075	23.64502004352758	2015-03-28 14:47:54
3254	user10	conn-xa7fd24	4c:09:b4:a7:fd:24	-90	2457	37.93661947519417	23.644921396575832	2015-03-28 14:48:08
3255	user10	OTEfbc1b8	a4:7e:39:fb:c1:b8	-84	2422	37.93676344408732	23.645335225782528	2015-03-28 14:48:08
3256	user10	HOL	ba:8b:97:87:8f:11	-42	2412	37.93669866573998	23.644941468818004	2015-03-28 14:48:27
3257	user10	Forthnet-25E8D8	18:17:25:25:e8:d8	-75	2432	37.93669984058703	23.64497317998589	2015-03-28 14:48:28
3258	user10	Tritos	00:1c:a2:ac:2a:a9	-60	2472	37.93682711504131	23.64520460956676	2015-03-28 14:48:29
3259	user10	sid	84:74:2a:5a:9e:1e	-93	2412	37.93656460082445	23.644976492248905	2015-03-28 14:48:33
3260	user1	Government-Channel	54:22:f8:c2:84:04	-61	2472	38.01352077585949	23.679306854993804	2015-03-28 15:05:06
3261	user1	katerina	a4:7e:39:db:8a:18	-75	2422	38.01349398724246	23.679350040787924	2015-03-28 15:05:08
3262	user1	OTEc74798	a4:7e:39:c7:47:98	-82	2452	38.01348028352978	23.679501890164598	2015-03-28 15:05:09
3263	user1	OTEc1a808	a4:7e:39:c1:a8:08	-80	2462	38.01356095116184	23.679350800963427	2015-03-28 15:05:11
3264	user1	LevelOne	00:11:6b:56:06:f6	-84	2412	38.01357950656102	23.6793499980033	2015-03-28 15:05:11
3265	user1	HOL	ce:28:43:f6:d6:fa	-78	2457	38.01342149424815	23.679358844949526	2015-03-28 15:05:12
3266	user1	CYTAC280	ec:8a:4c:ab:c2:80	-87	2412	38.01348941036056	23.679481786266628	2015-03-28 15:05:14
3267	user1	OTEf07618	34:4d:ea:f0:76:18	-90	2472	38.013477890375455	23.679311473134437	2015-03-28 15:05:15
3268	user1	Government-Channel	54:22:f8:c2:84:04	-60	2472	38.01352077585949	23.679306854993804	2015-03-28 15:05:19
3269	user1	katerina	a4:7e:39:db:8a:18	-76	2422	38.01349398724246	23.679350040787924	2015-03-28 15:05:20
3270	user1	OTEc1a808	a4:7e:39:c1:a8:08	-76	2462	38.01356095116184	23.679350800963427	2015-03-28 15:05:21
3271	user1	CYTAC280	ec:8a:4c:ab:c2:80	-85	2412	38.01348941036056	23.679481786266628	2015-03-28 15:05:22
3272	user1	Forthnet-88360	14:60:80:98:83:60	-89	2412	38.01359210418196	23.679357637689446	2015-03-28 15:05:25
3273	user1	OTEf07618	34:4d:ea:f0:76:18	-87	2472	38.013477890375455	23.679311473134437	2015-03-28 15:05:25
3274	user1	Oxygen-68178	00:1d:1c:c0:63:33	-90	2417	38.01338334076979	23.67935408503785	2015-03-28 15:05:26
3275	user1	OTEc74798	a4:7e:39:c7:47:98	-72	2452	38.01337967353739	23.679299973709163	2015-03-28 15:05:26
3276	user1	Government-Channel	54:22:f8:c2:84:04	-42	2472	38.01352077585949	23.679306854993804	2015-03-28 15:05:30
3277	user1	katerina	a4:7e:39:db:8a:18	-72	2422	38.01349398724246	23.679350040787924	2015-03-28 15:05:32
3278	user1	OTEc1a808	a4:7e:39:c1:a8:08	-81	2462	38.01356095116184	23.679350800963427	2015-03-28 15:05:32
3279	user1	LevelOne	00:11:6b:56:06:f6	-83	2412	38.01357950656102	23.6793499980033	2015-03-28 15:05:34
3280	user1	Government-Channel	54:22:f8:c2:84:04	-49	2472	38.01352077585949	23.679306854993804	2015-03-28 15:05:45
3281	user1	katerina	a4:7e:39:db:8a:18	-70	2422	38.01349398724246	23.679350040787924	2015-03-28 15:05:46
3282	user1	OTEc1a808	a4:7e:39:c1:a8:08	-73	2462	38.01356095116184	23.679350800963427	2015-03-28 15:05:47
3283	user1	LevelOne	00:11:6b:56:06:f6	-77	2412	38.01357950656102	23.6793499980033	2015-03-28 15:05:48
3284	user1	HOL	ce:28:43:f6:d6:fa	-85	2457	38.01342149424815	23.679358844949526	2015-03-28 15:05:48
3285	user1	Forthnet-88360	14:60:80:98:83:60	-85	2412	38.01359210418196	23.679357637689446	2015-03-28 15:05:50
3286	user1	OTEf07618	34:4d:ea:f0:76:18	-85	2472	38.013477890375455	23.679311473134437	2015-03-28 15:05:51
3287	user1	OTEc74798	a4:7e:39:c7:47:98	-76	2452	38.01337967353739	23.679299973709163	2015-03-28 15:05:52
3288	user1	OTEc824c0	a4:7e:39:c8:24:c0	-91	2472	38.01355515409879	23.679458978778822	2015-03-28 15:05:53
3289	user1	HOL_ZTE_4	20:89:86:03:22:9c	-92	2412	38.01335623730621	23.679346984024388	2015-03-28 15:05:55
3290	user1	Wind	b0:75:d5:8e:f6:17	-93	2412	38.0133317149932	23.679321647680528	2015-03-28 15:05:56
3291	user1	Forthnet-609	a0:ec:80:21:5f:60	-86	2427	38.01333829933152	23.67943247855326	2015-03-28 15:05:56
3292	user1	Government-Channel	54:22:f8:c2:84:04	-48	2472	38.01352077585949	23.679306854993804	2015-03-28 15:06:06
3293	user1	katerina	a4:7e:39:db:8a:18	-71	2422	38.01349398724246	23.679350040787924	2015-03-28 15:06:07
3294	user1	LevelOne	00:11:6b:56:06:f6	-73	2412	38.01357950656102	23.6793499980033	2015-03-28 15:06:09
3295	user1	HOL	ce:28:43:f6:d6:fa	-84	2457	38.01342149424815	23.679358844949526	2015-03-28 15:06:10
3296	user1	CYTAC280	ec:8a:4c:ab:c2:80	-88	2412	38.01348941036056	23.679481786266628	2015-03-28 15:06:12
3297	user1	OTEc74798	a4:7e:39:c7:47:98	-78	2452	38.01337967353739	23.679299973709163	2015-03-28 15:06:16
3298	user1	NetFasteR	00:05:59:2a:fe:da	-90	2437	38.013294991887506	23.67926254726554	2015-03-28 15:06:18
3299	user1	HOL_ZTE_4	14:60:80:72:65:54	-88	2412	38.01340358991876	23.67939600453199	2015-03-28 15:06:19
3300	user1	katerina	a4:7e:39:db:8a:18	-68	2422	38.01349398724246	23.679350040787924	2015-03-28 15:06:26
3301	user1	CYTAC280	ec:8a:4c:ab:c2:80	-89	2412	38.01348941036056	23.679481786266628	2015-03-28 15:06:30
3302	user1	Forthnet-88360	14:60:80:98:83:60	-87	2412	38.01359210418196	23.679357637689446	2015-03-28 15:06:30
3303	user1	OTEc74798	a4:7e:39:c7:47:98	-75	2452	38.01337967353739	23.679299973709163	2015-03-28 15:06:32
3304	user10	GT	14:60:80:81:4f:c8	-87	2437	37.93720125421184	23.646063420199017	2015-03-28 15:06:32
3305	user10	OTE	14:60:80:81:4f:c9	-87	2437	37.93701941540248	23.64610494988971	2015-03-28 15:06:33
3306	user10	OTEf839e8	a4:7e:39:f8:39:e8	-87	2422	37.937064044506734	23.646118628031193	2015-03-28 15:06:33
3307	user10	Wind	b4:b3:62:47:70:9d	-75	2462	37.93722475172633	23.645901165177452	2015-03-28 15:06:34
3308	user10	notoswl	00:15:70:26:84:ac	-87	2412	37.943594136901794	23.648392277609563	2015-03-28 15:06:34
3309	user10	notosnet	00:15:70:26:84:ad	-93	2412	37.94351646719875	23.648343762919282	2015-03-28 15:06:34
3310	user10	Forthnet-F20012	a4:b1:e9:f2:00:12	-87	2412	37.94354162316897	23.648161110074494	2015-03-28 15:06:35
3311	user10	BROTHERS	14:60:80:8f:5e:60	-87	2462	37.9435134642018	23.648322595925553	2015-03-28 15:06:35
3312	user10	notoswl	00:23:68:4d:ae:38	-93	2412	37.943582659434824	23.648279164571047	2015-03-28 15:06:35
3313	user10	notosnet	00:23:68:4d:ae:39	-93	2412	37.94358945988941	23.648474933076223	2015-03-28 15:06:36
3314	user10	hermes	00:05:59:4d:c1:a7	-93	2437	37.94353412781805	23.64847111277159	2015-03-28 15:06:36
3315	user1	katerina	a4:7e:39:db:8a:18	-67	2422	38.01349398724246	23.679350040787924	2015-03-28 15:06:46
3316	user1	OTEf07618	34:4d:ea:f0:76:18	-71	2472	38.013477890375455	23.679311473134437	2015-03-28 15:07:33
3317	user1	OTEc74798	a4:7e:39:c7:47:98	-77	2452	38.01337967353739	23.679299973709163	2015-03-28 15:07:34
3318	user1	HOL_ZTE_4	14:60:80:72:65:54	-87	2412	38.01340358991876	23.67939600453199	2015-03-28 15:07:44
3319	user1	OTEc1a808	a4:7e:39:c1:a8:08	-75	2462	38.01356095116184	23.679350800963427	2015-03-28 15:08:36
3320	user1	LevelOne	00:11:6b:56:06:f6	-75	2412	38.01357950656102	23.6793499980033	2015-03-28 15:08:44
3321	user1	Forthnet-88360	14:60:80:98:83:60	-86	2412	38.01359210418196	23.679357637689446	2015-03-28 15:08:45
3322	user1	OTEf07618	34:4d:ea:f0:76:18	-86	2472	38.013477890375455	23.679311473134437	2015-03-28 15:09:29
3323	user1	OTEc824c0	a4:7e:39:c8:24:c0	-89	2472	38.01344811658098	23.679304947228836	2015-03-28 15:12:07
3324	user1	katerina	a4:7e:39:db:8a:18	-73	2422	38.01349398724246	23.679350040787924	2015-03-28 15:13:42
